,DrugBank ID,Name,Type,protein_id,UniProt Name,Esophagus,Brain,Uterus,Lung,Skin,Testis,Small intestine,Adrenal gland,Pancreas,Muscle,Blood,Colon,Liver,Heart,Adipose tissue,Kidney,Thyroid,Spleen,Bladder,Ovary,Prostate,Stomach,Blood vessel,Nerve,Breast,Salivary gland,Vagina
1733,DB01154,Thiamylal,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,DB01159,Halothane,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1739,DB01198,Zopiclone,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,DB01205,Flumazenil,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,DB01346,Quinidine barbiturate,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,DB01587,Ketazolam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,DB01594,Cinolazepam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1756,DB01595,Nitrazepam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,DB00192,Indecainide,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1763,DB00379,Mexiletine,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1765,DB00527,Cinchocaine,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,DB00750,Prilocaine,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1768,DB00776,Oxcarbazepine,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,DB00868,Benzonatate,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,DB01056,Tocainide,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,DB01320,Fosphenytoin,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,DB01426,Ajmaline,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,DB01429,Aprindine,SmallMoleculeDrug,Q14524,Sodium channel protein type 5 subunit alpha,0.0,4.499,0.0,0.0,0.0,0.0,4.234,0.0,0.0,3.418,0.0,0.0,0.0,4.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,DB00504,Levallorphan,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,DB00652,Pentazocine,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,DB00836,Loperamide,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,DB00844,Nalbuphine,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,DB00854,Levorphanol,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1794,DB00899,Remifentanil,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,DB00904,Ondansetron,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,DB00921,Buprenorphine,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,DB01183,Naloxone,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,DB01209,Dezocine,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,DB06274,Alvimopan,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,DB06800,Methylnaltrexone,SmallMoleculeDrug,P35372,Mu-type opioid receptor,0.0,4.611000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,DB00247,Methysergide,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C,0.0,4.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824,DB00434,Cyproheptadine,SmallMoleculeDrug,P28335,5-hydroxytryptamine receptor 2C,0.0,4.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,DB04894,Vapreotide,SmallMoleculeDrug,P25103,Substance-P receptor,0.0,4.766,0.0,4.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,DB00358,Mefloquine,SmallMoleculeDrug,P29274,Adenosine receptor A2a,0.0,4.803999999999999,0.0,0.0,0.0,3.054,0.0,0.0,0.0,0.0,0.0,0.0,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,DB00806,Pentoxifylline,SmallMoleculeDrug,P29274,Adenosine receptor A2a,0.0,4.803999999999999,0.0,0.0,0.0,3.054,0.0,0.0,0.0,0.0,0.0,0.0,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,DB06213,Regadenoson,SmallMoleculeDrug,P29274,Adenosine receptor A2a,0.0,4.803999999999999,0.0,0.0,0.0,3.054,0.0,0.0,0.0,0.0,0.0,0.0,3.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,DB00235,Milrinone,SmallMoleculeDrug,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.582,4.496,0.0,4.356,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,DB00261,Anagrelide,SmallMoleculeDrug,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.582,4.496,0.0,4.356,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,DB00922,Levosimendan,SmallMoleculeDrug,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.582,4.496,0.0,4.356,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,DB01166,Cilostazol,SmallMoleculeDrug,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.582,4.496,0.0,4.356,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,DB08811,Tofisopam,SmallMoleculeDrug,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.582,4.496,0.0,4.356,4.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,DB00203,Sildenafil,SmallMoleculeDrug,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase",0.0,4.542,0.0,4.499,0.0,0.0,0.0,0.0,0.0,4.635,3.1860000000000004,0.0,0.0,3.109,0.0,0.0,0.0,0.0,0.0,0.0,4.6160000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1840,DB00862,Vardenafil,SmallMoleculeDrug,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase",0.0,4.542,0.0,4.499,0.0,0.0,0.0,0.0,0.0,4.635,3.1860000000000004,0.0,0.0,3.109,0.0,0.0,0.0,0.0,0.0,0.0,4.6160000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1841,DB00975,Dipyridamole,SmallMoleculeDrug,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase",0.0,4.542,0.0,4.499,0.0,0.0,0.0,0.0,0.0,4.635,3.1860000000000004,0.0,0.0,3.109,0.0,0.0,0.0,0.0,0.0,0.0,4.6160000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1844,DB06237,Avanafil,SmallMoleculeDrug,O76074,"cGMP-specific 3',5'-cyclic phosphodiesterase",0.0,4.542,0.0,4.499,0.0,0.0,0.0,0.0,0.0,4.635,3.1860000000000004,0.0,0.0,3.109,0.0,0.0,0.0,0.0,0.0,0.0,4.6160000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1845,DB00202,Succinylcholine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,DB00332,Ipratropium,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847,DB00340,Metixene,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849,DB00366,Doxylamine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,DB00376,Trihexyphenidyl,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,DB00383,Oxyphencyclimine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,DB00387,Procyclidine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,DB00392,Profenamine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,DB00424,Hyoscyamine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,DB00572,Atropine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,DB00747,Scopolamine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,DB00804,Dicyclomine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,DB00809,Tropicamide,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,DB00835,Brompheniramine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,DB00940,Methantheline,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,DB01019,Bethanechol,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,DB01075,Diphenhydramine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,DB01085,Pilocarpine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,DB01148,Flavoxate,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,DB01409,Tiotropium,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,DB01591,Solifenacin,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,DB06702,Fesoterodine,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,DB08801,Dimetindene,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,DB08897,Aclidinium,SmallMoleculeDrug,P08172,Muscarinic acetylcholine receptor M2,0.0,4.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,DB00206,Reserpine,SmallMoleculeDrug,O15392,Baculoviral IAP repeat-containing protein 5,0.0,4.388999999999999,0.0,4.498,3.335,3.79,0.0,0.0,0.0,4.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.502,0.0,0.0
1886,DB00208,Ticlopidine,SmallMoleculeDrug,Q9H244,P2Y purinoceptor 12,0.0,4.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.0,0.0,0.0
1887,DB01240,Epoprostenol,SmallMoleculeDrug,Q9H244,P2Y purinoceptor 12,0.0,4.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.0,0.0,0.0
1888,DB06209,Prasugrel,SmallMoleculeDrug,Q9H244,P2Y purinoceptor 12,0.0,4.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.0,0.0,0.0
1889,DB08816,Ticagrelor,SmallMoleculeDrug,Q9H244,P2Y purinoceptor 12,0.0,4.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.177,0.0,0.0,0.0,0.0,0.0,0.0
1890,DB00570,Vinblastine,SmallMoleculeDrug,P05412,Transcription factor AP-1,0.0,4.6739999999999995,4.853,4.4319999999999995,3.3819999999999997,4.855,0.0,3.2689999999999997,4.618,4.072,3.353,3.4330000000000003,3.717,3.89,3.748,3.7739999999999996,3.221,3.313,3.175,4.788,3.87,3.727,0.0,3.219,0.0,0.0,0.0
1891,DB00982,Isotretinoin,SmallMoleculeDrug,P10276,Retinoic acid receptor alpha,0.0,4.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,DB00212,Remikiren,SmallMoleculeDrug,P00797,Renin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.411,0.0,3.178,3.6660000000000004,4.488,0.0,3.489,0.0,4.018,0.0,0.0,0.0,4.492,0.0,0.0,3.299,0.0,0.0,0.0,0.0
1893,DB00214,Torasemide,SmallMoleculeDrug,P55011,Solute carrier family 12 member 2,0.0,3.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,DB01325,Quinethazone,SmallMoleculeDrug,P55011,Solute carrier family 12 member 2,0.0,3.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,DB00283,Clemastine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,DB00341,Cetirizine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,DB00354,Buclizine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,DB00405,Dexbrompheniramine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,DB00427,Triprolidine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,DB00719,Azatadine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,DB00737,Meclizine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,DB00748,Carbinoxamine,SmallMoleculeDrug,P35367,Histamine H1 receptor,0.0,0.0,0.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
